Sentence,Translated Sentence,dialog_acts
Desde entonces se declara como Año Jubilar aquel en que la festividad del apóstol Santiago (25 de Julio) recae en domingo.,"Since then, the Jubilee Year is declared as the one in which the feast of the Apostle Santiago (July 25) falls on a Sunday.","('sd',)"
"Patrimonio de la Humanidad es una expresión errónea y, en los últimos años, además, confusa.","World Heritage is an erroneous expression and, in recent years, moreover, confusing.",()
"El término Patrimonio Mundial es el que aparece en el Convenio para la Protección del Patrimonio Mundial y Cultural de UNESCO de 1972 (World Heritage, Patrimoine Mondial o Patrimonio Mundial: no existe ninguna denominación oficial ni en España ni en ningún otro país que lo denomine de otra manera).","The term World Heritage is the one that appears in the Convention for the Protection of the World and Cultural Heritage of UNESCO of 1972 (World Heritage, Patrimoine Mondial or World Heritage: there is no official denomination neither in Spain nor in any other country that names it accordingly. another way).","('sd',)"
Pongo en espera hasta que se solucionen algunos detalles menores de un artículo excelente.,I'm putting on hold until a few minor details of an excellent item are ironed out.,"('sd',)"
"Doy algunos ejemplos: La vía marítima retrocedió cuando el clima se hizo mas frió y los niveles del,.... segunda mitad de la fórmación la fauna iticola la Fm.","I will give some examples: The maritime route receded when the climate became colder and the levels of the... second half of the formation of the Iticola fauna, the Fm.","('sd',)"
"Estados Unidos entro en Somalia para secuestrar a un lider que no comulgaba con sus ideas y que se estaba haciendo con el poder real del pais, sumiendo al pais en la situación actual Sería interesante fomentar este punto para desmitificar ciertos asuntos.","The United States entered Somalia to kidnap a leader who did not agree with their ideas and who was seizing real power in the country, plunging the country into the current situation. It would be interesting to promote this point to demystify certain issues.","('sv',)"
No tengo referencias claras sobre lo que realmente pasó allí excepto lo que todo el mundo conoce por ser un fracaso.,I have no clear references to what really happened there except what everyone knows to be a failure.,"('sd',)"
"Es oficial, el juego será lanzado en Europa durante el tercer cuarto de 2008.","It's official, the game will be released in Europe during the third quarter of 2008.","('sd',)"
Un trozo de información al respecto ha sido agregado al artículo.,A piece of information about it has been added to the article.,"('sd',)"
MUY MALA INTRODUCCIÓN.,VERY BAD INTRODUCTION.,"('+',)"
SÓLO CONFUNDE AL LECTOR.,IT JUST CONFUSES THE READER.,"('sd',)"
"Antes de referirse al error más común entre los medios de comunicación (llamar al Oriente Próximo como Medio Oriente), debería describirse lo que formalmente se reconoce (RAE) como ORIENTE MEDIO y luego aclarar el error usual.","Before referring to the most common error among the media (calling the Near East as the Middle East), what is formally recognized (RAE) as the MIDDLE EAST should be described and then the usual error should be clarified.",()
"No aparece descrito en que consistió su demostración de la comunicación inalámbrica por medio de ondas de radio en 1894, dónde se realizó dicha demostración y quiénes estaban presentes cuando la realizó.","It does not appear described what his demonstration of wireless communication by means of radio waves consisted of in 1894, where the demonstration was carried out and who was present when it was carried out.","('sd',)"
"Una definición básica de comunicación exige la existencia de un emisor, el mensaje, y un receptor.","A basic definition of communication requires the existence of a sender, the message, and a receiver.","('sv',)"
"Lo interesante es que, al extinguirse las poblaciones silvestres originales hace ya varios siglos, las poblaciones asilvestradas cobran un valor para la etología, fundamental.","What is interesting is that, when the original wild populations became extinct several centuries ago, the feral populations gained fundamental value for ethology.","('sd',)"
El comportamiento de los dromedarios salvajes sólo fue posible estudiarlo en sus poblaciones asilvestradas de Australia.,The behavior of wild dromedaries was only possible to study in their feral populations in Australia.,"('sv',)"
Lo mismo se puede decir de los caballos del oeste de USA.,The same can be said for horses in the western United States.,"('sd',)"
El problema de la homonimia (¡estos romanos!),The problem of homonymy (these Romans!),"('sv',)"
por desgracia lo vamos a tener siempre.,unfortunately we will always have it.,"('sd',)"
"La solución que se ha dado de desambiguar con el cargo más alto, y el año en el caso igualdad de cargos, es una buena solución de compromiso, pero, al no estar extendida de forma uniforme (en ocasiones se usa el nombre sin desambiguación para un artículo; en otras para una desambiguación), produce algunos líos.","The solution that has been given to disambiguate with the highest position, and the year in the case of equality of positions, is a good compromise solution, but, since it is not extended uniformly (sometimes the name without disambiguation is used for an article; in others for a disambiguation), it produces some trouble.","('sv',)"
"Debo reconocer que no leí el articulo, pero me llamo la atención el gráfico.","I must admit that I did not read the article, but the graph caught my attention.","('sd',)"
"Aunque primero debo decir que tratar de hacer un gráfico sobre los acoplamientos estructurales o parasíticos no es sencillo, este especialmente no demuestra la complejidad que debería para poder reconocer el funcionamiento.","Although I must first say that trying to make a graph about structural or parasitic couplings is not easy, this one especially does not demonstrate the complexity that it should be to be able to recognize the operation.","('sv',)"
"¿De donde sacaron la data de que Abenobashi, Chrno Crusade, Bleach, Erementar Gerad, Full Moon wo Sagashite, Kannadzuki no Miko, Yumeria, School Rumble y Super Gals!","Where did you get the data that Abenobashi, Chrno Crusade, Bleach, Erementar Gerad, Full Moon wo Sagashite, Kannadzuki no Miko, Yumeria, School Rumble and Super Gals!","('qw',)"
Kotobuki Ran estan licenciadas en latinoamerica?,Are Kotobuki Ran licensed in Latin America?,"('qy',)"
"A proposito, hay un monton de series como Digimon que si bien estan licenciadas en latinoamerica no corresponden a Animax, sino a Jetix u otros canales.","By the way, there are a lot of series like Digimon that, although they are licensed in Latin America, do not correspond to Animax, but to Jetix or other channels.","('sd',)"
